avg_student_gain,class_size,years_experience,education_level,professional_development_hours,subject_area,school_type,student_demographics,teaching_method,parental_involvement,resource_availability,effectiveness_score
9.79482749393608,10.0,32.791542953596704,Doctorate,73.02845668024837,Arts,Suburban,High Needs,Technology-Based,High,Adequate,9.365983645349914
6.605505138071656,14.0,19.95868342188209,Bachelors,2.5148567571891656,Math,Rural,High Needs,Project-Based,Medium,,5.503794871378443
13.226246070307464,15.0,17.59698344372523,Doctorate,93.42514498964188,Science,Rural,Homogeneous,Traditional,High,Limited,4.723479218754461
8.968612664100249,37.0,15.042152244738197,Masters,14.074979970174939,Math,Suburban,High Needs,Project-Based,Medium,Abundant,8.71017501787458
,25.0,27.26435495000931,Bachelors,9.46579898300044,Social Studies,Rural,High Needs,Interactive,Low,Abundant,3.148195121013043
14.833641730987122,18.0,20.939792194697485,Bachelors,94.26636153736733,Science,Suburban,High Needs,Interactive,Medium,Adequate,7.987299214716586
17.17693455853727,37.0,31.98254496547397,Bachelors,8.274149399007335,Science,Rural,Diverse,Traditional,High,Abundant,3.971218178759692
11.438854192005348,40.0,29.068766094024255,Bachelors,54.14343808253032,Language,Rural,Diverse,Project-Based,Medium,Abundant,4.33070513762235
5.819335897788602,43.0,26.520122669644426,Professional,67.95172732685607,Social Studies,Suburban,Diverse,Technology-Based,Low,Abundant,6.69483306479068
6.7491604568068535,12.0,,Bachelors,52.233209987435714,Math,Rural,Homogeneous,Interactive,Low,Adequate,4.5789722624316544
13.686559760194896,26.0,19.873338587054313,Doctorate,63.78030610502101,Arts,Rural,Homogeneous,Technology-Based,Low,Abundant,4.261918704354874
19.648122481136745,12.0,24.336370652006796,Doctorate,49.7624041285897,Arts,Rural,High Needs,Technology-Based,Low,Adequate,4.6407783421527515
13.186759117168123,39.0,2.3747855341538324,Professional,48.56197366988362,Math,Suburban,Homogeneous,Technology-Based,Medium,Limited,5.109716997683118
13.388978242625818,35.0,9.293828677510252,Professional,40.44578068586565,Social Studies,Suburban,,Interactive,High,Adequate,7.211438274517539
16.626352786451577,20.0,6.3863681296289165,Masters,53.83815242296313,Social Studies,Suburban,Homogeneous,Traditional,Low,Adequate,7.533364069905407
11.67569598578458,35.0,4.518136435283461,Professional,7.853234625252492,Math,Suburban,Homogeneous,Interactive,Low,Adequate,3.9967612128925434
20.061353061009626,37.0,28.63728728464874,Bachelors,37.617634758740984,Arts,Rural,High Needs,Project-Based,High,Limited,1.4830532531547238
23.80192155072017,26.0,16.898660978215027,Professional,44.90127052776944,Math,Urban,Diverse,Project-Based,Medium,Adequate,5.069067685293911
20.985697854831677,,34.807841434997165,,46.95738157811179,Math,Rural,Homogeneous,Technology-Based,Low,Adequate,2.66695659051617
22.735311374204993,25.0,6.057095836566698,Masters,45.66230858190403,Science,Urban,Diverse,Technology-Based,High,Adequate,4.827762132350598
18.336790346586074,18.0,18.500606365122053,Bachelors,62.44946435806582,Language,Urban,Diverse,Project-Based,High,Adequate,4.30461554137937
10.127597466973757,29.0,24.13004080842441,Professional,43.63900958857994,Science,Urban,High Needs,Technology-Based,Medium,Adequate,1.6895957272742592
5.375688527174589,24.0,2.50918885812941,Professional,71.25044342535747,Math,Rural,Homogeneous,Traditional,High,Limited,1.4166852813846396
20.005068263213566,30.0,4.076503535771878,Professional,97.69517457864387,Social Studies,,,Project-Based,Medium,Limited,7.593380106921178
22.507653418426358,19.0,10.058572200159073,Bachelors,58.940703267391704,Language,Suburban,Homogeneous,Technology-Based,High,Abundant,
5.317204118064582,21.0,31.253178211277902,Masters,,Science,Urban,Homogeneous,Interactive,High,Limited,
,26.0,9.807670991201915,Professional,67.49167357908293,Science,Suburban,Diverse,Project-Based,High,Limited,4.163303138509974
6.546997571855604,10.0,22.663466467368828,Professional,18.423071876959895,Language,,High Needs,Technology-Based,Low,Limited,6.83900512333493
17.591993765181336,38.0,13.084793016523264,Professional,16.569565834070165,Social Studies,Suburban,Homogeneous,Technology-Based,High,Abundant,8.06669560060785
22.108719162957637,23.0,31.161284252081217,Bachelors,59.21018994284023,Science,Rural,Homogeneous,Traditional,Medium,Limited,8.412148903101054
,31.0,13.773998893505306,Bachelors,18.231923323931376,Language,Urban,,Technology-Based,Medium,Abundant,2.255730690795455
10.191752778753479,40.0,21.853605674899274,Masters,8.011696602522346,Social Studies,Suburban,Homogeneous,Traditional,High,Abundant,4.941311500144007
19.950449472676652,22.0,4.558581559701016,Bachelors,98.41181183920239,Arts,Suburban,Diverse,Technology-Based,High,,5.5292315528292075
15.926483155369153,,14.330735676208084,Doctorate,52.93418272854166,Science,Rural,High Needs,Technology-Based,Medium,Adequate,3.618361446017404
12.611782110999544,37.0,10.999130053719064,Doctorate,51.21161690248718,Social Studies,Rural,Diverse,Traditional,High,Adequate,2.0958529203388285
21.376275444849593,44.0,20.707290665422573,Masters,77.53293628132089,Math,Urban,Homogeneous,Interactive,Low,Abundant,8.590306574910876
17.7836200038499,15.0,33.104186322173405,Masters,57.565145130070526,Language,Rural,Homogeneous,Interactive,Medium,Adequate,4.234488979798499
13.19100673949712,15.0,23.392399701380338,Doctorate,46.827627970689655,Arts,Urban,High Needs,Interactive,Medium,Abundant,3.759655081239078
19.725380669181902,20.0,31.770420258339644,Professional,45.755803811960845,Language,Suburban,Homogeneous,Interactive,High,Adequate,7.3050030764689975
18.961658022606517,42.0,3.373651493012312,Professional,96.24757316071737,Arts,Rural,Diverse,Technology-Based,Low,Adequate,2.1327880447790877
11.872776748991702,41.0,,Doctorate,3.6339846955347754,Science,Rural,High Needs,Project-Based,High,Abundant,5.671128284605138
24.06656647935767,12.0,23.442667487623474,Professional,26.482713809161005,Science,Suburban,,Traditional,Medium,Limited,8.75773583913788
13.726554391637556,31.0,10.183861299849154,Bachelors,65.11416427608808,Social Studies,Urban,Homogeneous,Technology-Based,Low,Limited,5.469920745283192
24.744828499429786,29.0,1.787071261980195,Professional,1.4027488598471693,Science,Urban,Homogeneous,Project-Based,Low,Abundant,9.51919484945287
24.250738598858202,36.0,15.521766264288864,Doctorate,67.07929839995585,Science,Suburban,Homogeneous,Interactive,Medium,Adequate,4.343454552006307
17.016244052884616,40.0,34.09496123145994,Professional,50.29294161122443,Arts,Rural,High Needs,Traditional,Low,Limited,9.662521895510812
15.391827951815342,,15.281847237073485,Masters,55.50279013963384,Arts,Urban,High Needs,Project-Based,Low,Limited,1.3753770168876711
23.390019929892215,10.0,27.15671769606692,Bachelors,64.18579464472202,Science,Rural,,Technology-Based,Low,Limited,8.510719423331427
12.7024963476475,29.0,4.874262147617389,Bachelors,44.45599412263761,Language,Suburban,High Needs,Traditional,High,Abundant,7.0081687902476215
5.993158438351445,30.0,5.397748188263887,Doctorate,32.10607777885699,Language,Suburban,High Needs,Traditional,High,Adequate,2.636701729943684
6.4241302494323875,29.0,1.1421122215940247,Professional,75.46524100428859,Science,Suburban,Diverse,Project-Based,Medium,Adequate,1.682345492234608
14.839309574748755,32.0,11.082279308448483,Bachelors,71.68026255438622,Social Studies,Suburban,Diverse,Traditional,Medium,Abundant,1.6129423353373802
9.656441140021002,44.0,5.225018942469843,Professional,27.14642668128452,Arts,Suburban,High Needs,Traditional,Medium,Adequate,7.112285644716063
10.134608124278284,,23.180551166633993,Doctorate,,Science,Suburban,High Needs,Traditional,Low,Adequate,4.381131971411222
,25.0,24.01984050098395,Masters,74.40811640851764,Science,Rural,Homogeneous,Technology-Based,Medium,Limited,9.381919147386073
17.564665242084878,13.0,17.362694057839157,Bachelors,60.65325507608455,Math,Suburban,Homogeneous,Project-Based,Low,Adequate,3.9684728115522128
20.902083294504866,,8.935453307947895,Bachelors,25.000594626834925,Language,Urban,Diverse,Traditional,Medium,Abundant,9.216978972429928
22.839551958501772,39.0,5.643829225438515,Masters,30.042599413714143,Math,Urban,Diverse,Project-Based,High,Abundant,9.563973875013568
13.214622654602351,41.0,11.788682374031278,Bachelors,4.1173223017769605,Math,Urban,Diverse,Traditional,Medium,,5.92797378582778
17.01009708482934,,4.562597877125945,Professional,20.84562880186479,Math,Rural,,Interactive,High,Abundant,4.883732659819514
21.867370133383652,16.0,33.07506576897668,Bachelors,31.182455064090142,Social Studies,Suburban,Diverse,Project-Based,,Abundant,4.719212087670092
20.87968172808282,34.0,18.20489425805086,Bachelors,79.47579963998274,Language,Urban,Homogeneous,Project-Based,Medium,Abundant,3.361725789239707
11.964205130312035,41.0,,Professional,38.77308563448534,Math,Suburban,High Needs,Technology-Based,High,Abundant,2.9566486260806206
24.973375855347758,26.0,18.224179474849624,Doctorate,95.90815365188479,Science,Suburban,Homogeneous,Project-Based,Low,Limited,2.2922117513317417
18.174521020597485,20.0,2.062557149089522,Professional,98.56659663128285,Social Studies,Urban,Homogeneous,Traditional,,Adequate,6.244685129201399
11.74666718531501,32.0,1.836534438687048,Professional,44.59765443614315,Math,Rural,Diverse,Interactive,Low,Abundant,9.27192257874103
24.546512237365782,11.0,26.814594527758107,Bachelors,54.950891135897415,Science,Urban,Homogeneous,Project-Based,Medium,Abundant,2.9964052273831645
24.92872882336466,19.0,2.446259990389236,Professional,20.68950459326149,Language,Suburban,Homogeneous,Traditional,High,Adequate,4.397622419128341
6.52441756894429,22.0,24.9009678708669,Doctorate,54.36194606364754,Arts,Rural,High Needs,Project-Based,High,Adequate,7.761768521352875
19.585652634688998,30.0,7.470991181891442,Masters,20.945867294622023,Social Studies,Urban,High Needs,Interactive,High,,2.1802345161282757
12.754265601773087,29.0,11.102530905597288,Professional,74.54462374742631,Science,Rural,Diverse,Project-Based,Low,Abundant,7.136325103199471
8.058717545169023,33.0,17.35383832415347,Masters,57.56528229565969,Language,Rural,Homogeneous,Interactive,Low,Limited,4.373813293826142
23.261773517733047,37.0,2.7353339700908856,Bachelors,80.33485200238275,Arts,Urban,Diverse,Project-Based,Low,Adequate,5.778613274792494
,18.0,32.833154125151225,Masters,97.99390714045985,Social Studies,Urban,High Needs,,Medium,Limited,3.3636062278837926
19.66831722266461,30.0,3.8296584753522565,Bachelors,17.302943496614475,Language,Suburban,High Needs,Traditional,Medium,Abundant,8.934165161689776
13.445049120838066,29.0,12.097655178166804,Bachelors,46.066337467971344,Science,Urban,Homogeneous,Interactive,High,Limited,4.75039693341347
20.441131385062796,33.0,16.019820880897,Bachelors,0.5216648384464229,Math,Urban,Homogeneous,Interactive,Medium,Abundant,9.242639332091494
20.428263573690224,15.0,27.789322729574987,Doctorate,6.483014017204636,Math,Suburban,Diverse,Project-Based,High,Abundant,3.1130652442836606
8.435420057929123,11.0,,Doctorate,94.92137709435123,Social Studies,Urban,High Needs,Technology-Based,Medium,Adequate,7.123689739976882
19.635874278646646,11.0,7.942951900136955,Professional,16.314311399109993,Arts,Rural,Diverse,Interactive,Medium,Adequate,1.988560319319725
15.20998847308256,43.0,13.413369751299655,Doctorate,49.891446242079354,Social Studies,Urban,,Interactive,Low,,2.3792223857972954
12.441689668626532,26.0,24.216653380815817,Doctorate,,Language,Rural,Diverse,Interactive,High,Adequate,
17.309275591024416,44.0,23.863292173136465,Bachelors,24.673234464163983,Science,Suburban,Diverse,Project-Based,High,Abundant,2.854524758765435
8.163542722727595,40.0,25.055337127193575,Bachelors,24.54183666619951,Social Studies,Rural,High Needs,Project-Based,Medium,Adequate,8.369719853799984
12.266755952091623,31.0,28.509362907696993,,73.64124044691964,,Urban,Diverse,Technology-Based,Low,Adequate,
16.087705538255886,42.0,16.109658566619558,Professional,3.5500751074130865,Arts,Rural,Diverse,Traditional,Low,Adequate,4.377450535474427
24.76955946592058,27.0,30.05666821347496,Masters,70.14553019505286,Arts,Rural,Homogeneous,,Low,Adequate,7.915742933090654
8.32630554180289,42.0,27.725814944517712,Doctorate,51.799054323827,Arts,Urban,,Traditional,High,Limited,9.9019196495341
23.531825008413723,30.0,24.19965554795789,Masters,80.0055087807827,Social Studies,,Homogeneous,Traditional,Medium,Adequate,2.8415752227898987
15.714629399064782,13.0,6.865425772206902,Doctorate,95.49393487803509,Social Studies,Suburban,Homogeneous,Technology-Based,High,Limited,4.338991187252216
15.728214528360642,33.0,1.4171066019479914,Masters,61.5612160831956,Social Studies,Urban,Diverse,Project-Based,Medium,Limited,5.448778747817669
19.104030526387668,27.0,20.22975755947183,Doctorate,32.87561241931785,Social Studies,Urban,Homogeneous,Project-Based,Low,Limited,7.337360438543914
6.1669177471213725,14.0,3.455784578092598,Bachelors,79.18644605847454,Social Studies,Rural,High Needs,Traditional,Low,Limited,8.894882920356775
6.334865683865765,42.0,22.986076751865877,Masters,11.817590749319606,Math,Suburban,Homogeneous,Project-Based,Low,Adequate,4.779928863281592
23.511939545705626,39.0,3.4572079749932136,Professional,21.55879584241496,Arts,Urban,Homogeneous,Project-Based,High,Adequate,6.973748644032652
9.015000749957647,34.0,16.877866492210835,Doctorate,51.31819663138331,Language,Rural,Homogeneous,Project-Based,Low,Limited,7.8649551329292535
11.181742502907957,28.0,24.95471003337075,Bachelors,32.83546463743649,Science,Suburban,Diverse,Project-Based,Low,Adequate,4.147041147170622
21.620920665304066,32.0,11.25446093299267,Doctorate,74.96003217306138,Language,Suburban,Diverse,Technology-Based,Low,Adequate,9.298769930067621
14.4898967111729,34.0,,,49.834294913014375,Science,Urban,High Needs,Traditional,Low,Abundant,5.357519046957871
16.714288499412355,26.0,12.932193404988851,Doctorate,84.46412886041891,Math,Urban,Homogeneous,Interactive,Low,Abundant,4.432330170852339
15.49860070393607,38.0,30.390443853044914,Bachelors,56.159759682740884,Math,Suburban,High Needs,,High,Adequate,4.767839801074295
13.456067187277618,10.0,13.379211059729784,Doctorate,60.18807449270264,Science,Rural,Diverse,Traditional,Low,Adequate,4.833098283391605
19.54823038020978,21.0,13.908749708499368,Masters,37.09374266404245,Math,Rural,Diverse,Project-Based,High,Adequate,3.72192151145283
14.5455907377671,20.0,7.8780727834992295,Doctorate,38.05719063599923,Science,Rural,Diverse,Technology-Based,High,Limited,6.841732147029942
12.282982369735414,10.0,14.93570493725729,Masters,,Social Studies,Suburban,High Needs,Technology-Based,Low,Adequate,9.33799086550133
9.292512558412284,42.0,30.95572529833978,Professional,55.78692843225734,Math,Rural,High Needs,Interactive,High,Limited,
5.8922979037614365,26.0,9.759254504484609,Masters,40.25328167377962,Social Studies,Urban,Homogeneous,Project-Based,Low,Adequate,6.384776223088664
24.67948728805784,36.0,10.253675865046675,Bachelors,2.435977006765788,Math,Urban,Diverse,Technology-Based,High,Limited,5.46431811341251
22.59272353473919,10.0,25.046770341242237,Masters,47.5115545133626,Science,Rural,High Needs,Traditional,Low,Limited,8.576052298442193
18.188548581878198,28.0,30.53763131016217,Doctorate,,Language,Urban,Homogeneous,Traditional,Medium,Abundant,3.0868122025627893
14.952513978372611,17.0,31.876778354232776,Bachelors,99.59007680773254,Arts,Suburban,Diverse,Project-Based,High,,5.357918590461385
24.414793935949643,,24.824461744367632,Bachelors,85.0396918658787,,Rural,Homogeneous,Technology-Based,High,Abundant,5.9562838958280775
8.707386220488015,43.0,25.278518308241917,Professional,82.47917637254257,Arts,Suburban,Diverse,,,Adequate,6.156538256442458
16.81556473382523,15.0,18.163308214826866,Doctorate,69.07761045834494,Science,Suburban,High Needs,Technology-Based,Medium,Abundant,
13.51972700311008,38.0,20.8167813354557,Masters,83.21012589412796,Language,Urban,High Needs,Project-Based,High,Adequate,9.380518721052566
14.480421275277477,41.0,31.043013792942098,Professional,22.555802569354768,Math,Urban,Diverse,Technology-Based,Medium,Limited,6.7338787216573746
7.399359515290276,10.0,14.67368141014318,Professional,68.78826478106345,Math,Rural,Homogeneous,Interactive,Medium,Abundant,8.05094438203075
18.340062089710734,43.0,14.096310907413443,Bachelors,94.86559477050592,Arts,Suburban,Diverse,Interactive,Low,Abundant,5.956987036747587
13.945459694794897,18.0,13.186884465692966,Bachelors,45.53069611087051,Math,Suburban,Homogeneous,Traditional,High,Abundant,
14.457443451590057,22.0,26.536892732050624,Masters,83.48700302713283,Language,,High Needs,Technology-Based,Medium,Adequate,9.504632774283701
8.55219724855521,,33.636161145166305,Bachelors,45.88281574354587,Language,Suburban,Homogeneous,Traditional,High,Limited,5.357445375689909
15.708945803674563,,11.649795651384366,Bachelors,12.031770877018122,Language,Suburban,Homogeneous,Technology-Based,Medium,Limited,8.929967463804994
,25.0,6.513072719480106,Masters,5.359161147055314,Language,Rural,High Needs,Traditional,High,Adequate,2.1649923529804007
11.13661573666108,30.0,,Doctorate,76.47745136232243,Science,Suburban,High Needs,,High,Adequate,6.952278821268441
18.841687095001333,,8.598235055647187,Bachelors,40.682873115867444,Social Studies,Urban,Diverse,Interactive,High,Adequate,7.2701461312348075
16.209669779872165,20.0,27.97108533804801,Professional,62.58478361712627,Arts,Urban,High Needs,Project-Based,Medium,Abundant,7.894672594384693
24.520031081244596,44.0,14.853211643578476,Bachelors,49.91657092292549,Science,,,Technology-Based,Medium,Adequate,8.72363727919142
15.409200855165917,18.0,32.056950615774724,Masters,85.18451811511724,Language,Suburban,Homogeneous,,Medium,Adequate,1.9274771589241024
20.26946354143136,41.0,28.69995053995791,Professional,49.56066683276266,Arts,Rural,Homogeneous,Technology-Based,High,Adequate,4.695457438273209
22.168360161414775,16.0,24.855281121302905,Doctorate,60.642032404210575,Language,Urban,High Needs,Interactive,Medium,Limited,3.7494602289704253
21.781694000870676,16.0,4.930121490095701,Professional,24.7006090069547,Social Studies,Rural,Homogeneous,Interactive,Low,Limited,5.387714587480894
21.281233135485074,38.0,,Doctorate,17.937713677779254,Social Studies,Rural,Diverse,,Medium,Limited,5.13790502625443
10.297371874961698,19.0,28.97535807874691,Doctorate,25.625971669146885,Science,Urban,High Needs,Interactive,High,Limited,2.271780649734163
16.99025873446319,41.0,13.802122703649303,Masters,16.342064079471786,Arts,Rural,Diverse,Traditional,Low,Adequate,1.4588448290747915
24.705671817733293,18.0,26.996346420480794,Doctorate,56.60500594918558,Social Studies,Urban,Diverse,Interactive,,Adequate,1.496205873663237
23.933286142631935,44.0,33.51464487684757,Bachelors,50.3893478855184,Science,Urban,Diverse,Interactive,High,Abundant,5.239040993477712
22.650955306100467,42.0,21.019311391073973,Bachelors,,Language,Rural,Homogeneous,Technology-Based,High,Limited,5.169662320684025
20.331808048982058,28.0,28.978017216757436,Professional,40.5864018829024,Social Studies,Urban,High Needs,Project-Based,Low,Adequate,8.619587250834535
6.771350558536849,43.0,,Masters,9.03068722426763,Social Studies,Rural,Diverse,Traditional,Low,,1.3000798500969855
13.532620875153656,33.0,13.32731778781539,Masters,5.483835344275045,Arts,Urban,Diverse,Technology-Based,Low,Adequate,5.074894887581172
11.0357888839939,11.0,9.140198593661882,Bachelors,75.66043583733023,Math,Rural,High Needs,Technology-Based,Low,Adequate,2.68191225204583
12.761754630499919,35.0,27.46021754996549,Bachelors,83.66063546015083,Math,Suburban,Homogeneous,Interactive,Medium,Adequate,4.503198805742187
16.66530051083621,15.0,10.999795486044396,Doctorate,82.60653574124622,Science,Urban,Diverse,Traditional,High,Limited,9.474057353745255
12.870560114116191,42.0,31.02172319089326,Professional,27.8769981096471,Science,Urban,Diverse,Technology-Based,Medium,Abundant,1.7416562363618686
13.506167060136487,10.0,8.99575376775575,Masters,27.902276963899563,Arts,Rural,,Project-Based,High,Adequate,1.5913131021751168
17.089656765560232,25.0,4.722690955270343,,54.45904641441539,Language,Rural,,Traditional,Medium,Limited,6.679276191485493
22.616074839155484,44.0,15.508204108437006,Bachelors,72.54057261677016,Science,Urban,Diverse,Project-Based,Medium,Adequate,3.020019520833101
8.104361957351355,33.0,17.199698543182148,Professional,24.415951558695227,Math,Urban,Homogeneous,Technology-Based,Medium,Limited,4.976623818173923
10.405448141288783,31.0,3.9239259835540423,Professional,68.47922598653537,Arts,Suburban,High Needs,Traditional,Low,Abundant,6.313483292678205
5.328691353759078,30.0,18.17947736982417,Masters,55.44542214515399,Social Studies,Suburban,High Needs,Project-Based,Medium,,5.741904448759365
22.83461404652201,21.0,11.071645478968076,Doctorate,16.252201861289794,Science,Urban,Homogeneous,Interactive,Medium,Abundant,2.553403141957177
5.908975106138183,25.0,26.771442372898235,Masters,,Science,Suburban,Diverse,Interactive,Low,Limited,5.415036334434371
21.613398757754933,39.0,23.271229957839086,Masters,31.94954584102476,Science,Urban,High Needs,Project-Based,Low,Limited,6.602503893465112
21.845880243087684,14.0,19.58381142512756,Doctorate,92.30065087056471,Science,Suburban,Diverse,Project-Based,Medium,Abundant,9.812950133896285
5.414224566854191,43.0,26.6002275965821,Masters,87.84451214370674,Science,Rural,Diverse,Project-Based,Low,Adequate,8.110605589562683
22.498424239835515,18.0,34.60066732771128,Professional,21.337016982407054,Math,Rural,Homogeneous,Traditional,High,,3.302210005967505
14.64569828520311,13.0,,Doctorate,83.34733398082511,Arts,Urban,Diverse,Interactive,High,Limited,6.747771954950517
24.24655453501633,35.0,21.495630024432046,Masters,40.980879333507524,Social Studies,Urban,Homogeneous,Traditional,,Adequate,7.446133826362704
,42.0,28.55573850443074,Doctorate,33.54688752896705,Math,Urban,High Needs,Traditional,Low,Limited,1.1676716768760622
20.8199438658827,19.0,14.411268235408102,Bachelors,,Math,Urban,Homogeneous,Interactive,Low,Adequate,7.529421151769282
16.85970476779515,17.0,9.700020403644427,Doctorate,71.40281161211183,Arts,Urban,Homogeneous,Interactive,Medium,Adequate,7.116500015798417
21.400415583964016,20.0,7.754028332980631,Bachelors,47.00049390167298,,Suburban,Homogeneous,Project-Based,Low,,3.555414083205779
20.2320085490174,17.0,16.90887982541334,Bachelors,98.45765076402853,Math,Suburban,Homogeneous,Traditional,High,Adequate,4.668995918812357
8.785573304611432,30.0,25.279802915689647,Professional,56.29577424932343,,Urban,High Needs,Interactive,High,Abundant,
16.25466375389634,20.0,10.835794543824012,Masters,39.13416211748836,Social Studies,Urban,Diverse,Interactive,Low,Limited,
12.859488557848442,27.0,26.443466943866493,Bachelors,35.338260229885776,Math,Rural,Diverse,Traditional,Medium,Limited,1.8466472026456808
5.17982172197053,28.0,25.107778125223255,,62.20936659939227,Arts,,Homogeneous,Technology-Based,Low,Limited,9.246919393575578
17.34317930377073,13.0,3.4249672189037677,Masters,18.423786372934448,Social Studies,Urban,Homogeneous,Technology-Based,High,Abundant,1.1020370965991004
9.335118373694662,38.0,24.600498261619226,Masters,55.00118205378395,Language,Rural,Homogeneous,Traditional,Low,Abundant,4.709766846755592
22.544819927327406,24.0,34.89320381198607,Doctorate,87.67936752037326,Science,Suburban,High Needs,Technology-Based,,Abundant,1.5061535652787108
18.697361383794707,34.0,22.85988274268082,Professional,76.59934614928528,Arts,Rural,Diverse,Traditional,Medium,Abundant,3.5544836962486364
7.744401350685866,32.0,26.608712457061,Professional,28.19205338633679,Social Studies,Urban,Diverse,Project-Based,High,Adequate,1.5322094851718902
6.186505637142927,25.0,4.183112580889957,Masters,65.43000808033457,Arts,Suburban,Diverse,Traditional,Medium,Limited,5.787277677210291
22.970416694815057,15.0,16.15975212262927,Professional,,Arts,Urban,,Traditional,Medium,Limited,9.103578551085405
24.223238784322653,30.0,,Bachelors,17.05313531993634,Math,Urban,High Needs,Project-Based,High,Abundant,3.571905661867069
21.89548123292781,33.0,19.23766500801841,Doctorate,8.094932157892021,Arts,Suburban,Homogeneous,Traditional,Medium,Abundant,9.714539605616434
10.208732511531656,26.0,23.399210887528326,Doctorate,,Social Studies,Urban,Homogeneous,Project-Based,Medium,Limited,4.9664975158714775
10.814496111116771,36.0,17.344933287218087,Masters,35.85095398480158,Social Studies,Suburban,Homogeneous,Project-Based,Medium,Abundant,8.671438266022033
12.177786051361778,35.0,30.386208881572163,Masters,80.62242660604258,Social Studies,Urban,Homogeneous,Project-Based,Low,Limited,6.897804980094707
9.983436893914192,25.0,18.374683081790455,Doctorate,68.23051860130768,Math,Urban,Homogeneous,Interactive,High,Abundant,2.8416978064048664
19.368699568497263,30.0,2.6562266455297534,Masters,46.349351066349975,Arts,Rural,Diverse,Traditional,Medium,Adequate,6.1914271452426295
15.101860394331961,27.0,19.32084866457891,Masters,18.977400034778725,Science,Rural,High Needs,Technology-Based,Medium,Abundant,8.187167257164166
15.273014916506568,38.0,4.079549129929765,Doctorate,61.78853592908572,Arts,Urban,Diverse,Traditional,High,Limited,3.07933752812788
14.92123172674,13.0,1.7800719341160258,Doctorate,61.83836291561543,Math,Rural,Homogeneous,Project-Based,Low,Limited,6.023224951050296
9.847813326478128,31.0,16.503744896604875,Masters,30.567870236373864,Math,Suburban,Diverse,Interactive,Low,Adequate,7.5284294971089265
21.18472865153685,16.0,8.71094879020252,Doctorate,95.11805755968123,Math,Rural,High Needs,Project-Based,High,Limited,2.4192150871031926
19.956765894753595,40.0,12.005139085437389,Bachelors,,Language,Suburban,Homogeneous,Technology-Based,Low,Limited,6.283931471293591
22.402784269803117,16.0,23.95257229379925,Masters,88.37344576718932,Arts,Rural,Homogeneous,Interactive,Medium,Adequate,6.644176742997961
12.819892318481976,24.0,31.11080467425735,Bachelors,19.450721993175023,Social Studies,Rural,Homogeneous,Interactive,High,Abundant,2.1475594365973496
7.029605320776991,29.0,5.785528572638304,Bachelors,45.29761364022994,Math,Rural,Diverse,Traditional,,Abundant,5.922838160053479
15.63553640671336,13.0,27.910295154212786,Masters,79.2320669462628,Science,,Homogeneous,Technology-Based,High,Adequate,5.1399789185108
21.999336910477826,14.0,7.418282729587348,Professional,26.546894821124557,,Suburban,High Needs,Technology-Based,Low,Adequate,6.12132838745446
19.423701685823584,44.0,29.45166516083092,Masters,7.870670425924164,Social Studies,Suburban,High Needs,Project-Based,,Limited,7.309336080854162
6.605294003390405,33.0,30.120359716013375,Professional,61.41525010233669,Social Studies,Urban,,Interactive,Medium,Abundant,6.818654838106718
7.3485496532363985,14.0,,Doctorate,30.451257886412474,Math,,High Needs,Interactive,Low,Limited,5.8552423937413565
,13.0,26.4140891914647,Bachelors,26.903551278680006,Language,Suburban,Homogeneous,Traditional,High,Adequate,5.797135280406485
8.59629998012615,14.0,16.257909531747067,Doctorate,40.103973828441376,Language,Suburban,Homogeneous,Interactive,Low,Abundant,8.10860124430637
,34.0,10.42465887344224,Professional,54.64966288851297,Math,Rural,Diverse,,Low,Limited,8.720541302939129
13.278927641575443,40.0,,Professional,90.36945509257535,Language,Suburban,Homogeneous,Interactive,Low,Adequate,6.400657609973082
18.366605494506807,12.0,25.45005111645857,Masters,33.51492976920408,Math,Suburban,Homogeneous,Traditional,Low,Abundant,3.7701180600028312
8.277006256785134,44.0,2.149796979960553,Bachelors,63.863383693366686,Math,Urban,High Needs,Technology-Based,Low,Abundant,1.0392089026807276
16.958039502566034,35.0,22.387113868914284,Professional,10.291256014617023,Arts,Urban,Diverse,Interactive,High,Abundant,6.345810581809279
9.89768149138076,24.0,12.887083870382817,Bachelors,,Math,Rural,Homogeneous,Traditional,Medium,Adequate,9.205840378645473
24.65238398948755,12.0,,Masters,66.54825385766813,Arts,Rural,High Needs,Traditional,High,Adequate,4.93026968766714
16.023546711097012,15.0,28.14823314746182,Bachelors,73.65890907254294,Math,Rural,Homogeneous,Interactive,Medium,Limited,6.286611485612692
11.659894895366902,32.0,19.43668512946371,Bachelors,52.045042443635715,Science,Suburban,High Needs,Interactive,Medium,Abundant,8.934099256631589
,25.0,24.18757088232245,Masters,1.8327542407036934,Math,Suburban,Diverse,Project-Based,Low,Adequate,
16.66661010503924,42.0,1.0784229583302682,Masters,,Math,Rural,Homogeneous,Project-Based,Low,Adequate,5.055093080701666
14.25104221496716,30.0,20.323268560636002,Bachelors,52.27464565454119,Social Studies,Urban,Diverse,Technology-Based,Low,Adequate,3.6706115657231457
23.17658868004686,13.0,19.040006424042016,,12.650714066894297,Math,Rural,High Needs,,Low,Adequate,1.809864785157442
23.42793601845314,12.0,25.281734710041633,Doctorate,71.34568628325378,Math,Suburban,Homogeneous,Project-Based,Low,Abundant,4.253899282183553
